"A302103 - Means of transportation (18) (Workers 16 years and over)"
"Current date: 3/2/2020 4:23:50 PM (Eastern Standard Time)"
"RESIDENCE","WORKPLACE","Means of Transportation 18","Output","Workers 16 and Over",
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Subway or elevated","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Railroad","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Ferryboat","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Bicycle","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Walked","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Taxicab","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Motorcycle","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Other method","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Worked at home","Margin of Error","12"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Auto","Estimate","4"
"TAZ 00102885, Alameda County, California","TAZ 00101486, Marin County, California","Auto","Margin of Error","28"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Total, means of transportation","Estimate","10"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Total, means of transportation","Margin of Error","14"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Car, truck, or van -- Drove alone","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Subway or elevated","Estimate","10"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Subway or elevated","Margin of Error","14"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Railroad","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Ferryboat","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Bicycle","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Walked","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Taxicab","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Motorcycle","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Other method","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Worked at home","Margin of Error","12"
"TAZ 00102889, Alameda County, California","TAZ 00101597, Marin County, California","Auto","Margin of Error","29"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Total, means of transportation","Estimate","4"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Total, means of transportation","Margin of Error","16"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Car, truck, or van -- Drove alone","Estimate","4"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Car, truck, or van -- Drove alone","Margin of Error","16"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Subway or elevated","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Railroad","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Ferryboat","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Bicycle","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Walked","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Taxicab","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Motorcycle","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Other method","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Worked at home","Margin of Error","12"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Auto","Estimate","4"
"TAZ 00102890, Alameda County, California","TAZ 00101573, Marin County, California","Auto","Margin of Error","31"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Total, means of transportation","Estimate","15"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Total, means of transportation","Margin of Error","24"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- Drove alone","Estimate","4"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- Drove alone","Margin of Error","15"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 2-person carpool","Estimate","4"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","13"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Subway or elevated","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Railroad","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Ferryboat","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Bicycle","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Walked","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Taxicab","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Motorcycle","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Other method","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Worked at home","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Auto","Estimate","8"
"TAZ 00102891, Alameda County, California","TAZ 00101494, Marin County, California","Auto","Margin of Error","31"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Total, means of transportation","Estimate","10"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Total, means of transportation","Margin of Error","23"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Car, truck, or van -- Drove alone","Margin of Error","23"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00102891, Alameda County, California","TAZ 00101546, Marin County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
